,순위,상품명,브랜드,조회수,좋아요 수,구매후기 수,평점,누적판매량
596,0.8675261169148699,Pollock30_Black,바토즈,500.0,1365,736,4.8,50.0
597,0.8673038452989553,3989 YS 스무스 블랙 / 22210001,닥터마틴,3000.0,1055,182,4.9,400.0
598,0.8670815736830407,스퀘어 마틴 23 더비 슈즈 aaa327m(BLACK),앤더슨벨,1800.0,59,2,5.0,0.0
599,0.866859302067126,소프트 워킹 슬리퍼(블루),갭,3800.0,1848,390,4.8,900.0
600,0.8666370304512114,epke mary-jane(Deep sleep)_OK1DX23002BLK,아카이브앱크,300.0,866,75,4.8,50.0
601,0.8664147588352967,1461 3홀 투알 스무스 크림 / 27430282,닥터마틴,1600.0,1373,138,4.9,200.0
602,0.8661924872193821,WTRD2111 마크 미니멀로퍼 블랙 [240~290MM],위더로드,1000.0,980,128,4.7,200.0
603,0.8659702156034674,1460 8홀 스무스 화이트 / 11822100,닥터마틴,1000.0,872,22,5.0,50.0
604,0.8657479439875528,드리프터 라인즈(1SM01942E001),휠라,1800.0,198,53,4.7,100.0
605,0.8655256723716381,여성 러버 슬라이드 - 씨 솔트 / 690039V1O609031,보테가베네타,1100.0,55,5,5.0,0.0
606,0.8653034007557235,카우하이드 벨로S 그레이,야세,900.0,693,42,4.5,100.0
607,0.8650811291398088,Ribbon pumps(Deep sleep)_OK1BX23002BLK,아카이브앱크,200.0,85,2,5.0,0.0
608,0.8648588575238942,Cro 1,바토즈,500.0,754,160,4.8,50.0
609,0.8646365859079795,(핸드메이드) 스퀘어토 첼시부츠-스웨이드,멜로스,900.0,269,22,4.8,50.0
610,0.864414314292065,여성 CLASSIC PLATFORM CLOG W WT (22SWCL206750),크록스,6000.0,8424,458,4.9,1200.0
611,0.8641920426761502,테슬로퍼 (블랙),에스티코,1600.0,57,10,5.0,50.0
612,0.8639697710602356,273 클래식 스트레이트 팁 편한 정장 구두 루시블랙,비에스큐티바이클래시,1000.0,568,304,4.7,300.0
613,0.8637474994443209,청키 레이스업 로퍼 412239002 4.5cm/3colors,솔트앤초콜릿,1700.0,1588,30,4.8,100.0
614,0.8635252278284063,[2COLOR][핼리] 컬러배색 메리제인 플랫슈즈,질바이질스튜어트,10000.0,1532,39,4.9,200.0
615,0.8633029562124916,소가죽 더비슈즈  9920036 2color,탠디,300.0,89,13,5.0,50.0
616,0.863080684596577,라운드 토 스티치 메리제인 플랫 412315004 (4.5cm/2color),솔트앤초콜릿,2200.0,518,8,4.8,50.0
617,0.8628584129806623,요기 슬라이드 Black,킨,500.0,127,14,4.7,50.0
618,0.8626361413647478,시티 보이 - 블랙,브랜즈,1200.0,808,191,4.9,200.0
619,0.862413869748833,애셔 윙팁 첼시 부츠 - 블랙,폴로 랄프 로렌,1200.0,150,18,4.8,50.0
620,0.8621915981329185,1461 스트리터 E.H 스웨이드 올리브 / 27766355,닥터마틴,2600.0,351,16,4.9,50.0
621,0.8619693265170038,Mood 3Color 클래식 메리제인 2.5Cm,마크모크,5200.0,3948,103,4.7,300.0
622,0.8617470549010892,남성 코랄 포인트 6인치 부츠_TB0375782311-TR,팀버랜드,2200.0,1010,133,4.8,300.0
623,0.8615247832851745,블레어 화이트 하이드로 슬리퍼 / 25456100,닥터마틴,3100.0,869,258,4.8,200.0
624,0.8613025116692599,포인티드 토 웨스턴 롱부츠 412148003 (6cm/3color),솔트앤초콜릿,1500.0,3122,149,4.8,300.0
625,0.8610802400533452,[VIBRAM] FAYOL,조셉트,1100.0,769,105,4.9,50.0
626,0.8608579684374306,NBPADS120R / BB550VTB (RED),뉴발란스,2100.0,105,0,0.0,0.0
627,0.8606356968215159,WTRD5108 데이브 스탠다드 첼시부츠 블랙 [240~290MM],위더로드,1900.0,714,108,4.8,100.0
628,0.8604134252056013,소가죽 옥스퍼드 9920007 2color,탠디,800.0,178,18,4.9,50.0
629,0.8601911535896866,SECOND.A 코만도솔 반유광 모크슈즈 2NDF 500GB,피렌체 아뜨리에,1000.0,1494,516,4.8,200.0
630,0.859968881973772,GRAB-ITY BALANCE™ BASIC SLIDE-PINK,골스튜디오,2900.0,552,46,4.7,100.0
631,0.8597466103578573,4cm 소가죽 스퀘어토 지퍼 부츠 스펜서(CR0034),커스텀에이드,1800.0,3859,1065,4.8,800.0
632,0.8595243387419427,아드리안 모노,닥터마틴,1400.0,452,30,4.9,50.0
633,0.859302067126028,21675 온타리오 베이직 첼시 부츠 빈티지블랙,비에스큐티바이클래시,400.0,1239,128,4.9,200.0
634,0.8590797955101134,공용 CLASSIC CRUSH CLOG WT (23SUCL207521),크록스,2700.0,425,16,4.9,50.0
635,0.8588575238941987,에어쿠션 인솔,밸롭,1700.0,1048,1272,4.8,2500.0
636,0.8586352522782841,남성 클래식 3아이 보트슈즈 - 러그아웃솔:브라운 / 30003-214,팀버랜드,800.0,361,102,4.8,50.0
637,0.8584129806623694,디바이더 부츠 R22M096 (크랙 블랙),로맨틱무브,1200.0,955,65,4.8,100.0
638,0.8581907090464548,R.P.S 460 폰도 더비슈즈(유광/무광),러프넥,1200.0,980,296,4.8,100.0
639,0.8579684374305401,공용 CLASSIC CRUSH CLOG BONE (23SUCL207521),크록스,4100.0,526,25,4.9,100.0
640,0.8577461658146255,DUAL DOPE SD (듀얼도프 슬라이드) 화이트 (UO123ESD20),엄브로,1400.0,194,13,4.9,50.0
641,0.8575238941987108,SECOND.A 와이드웰트 볼륨 스퀘어토 더비슈즈  2NDF1700MGB [BLACK],피렌체 아뜨리에,1500.0,2054,561,4.8,300.0
642,0.8573016225827962,에센셜 쿵푸 베일라리나 로나 (1080905-COTTON),빅토리아 슈즈,1000.0,598,8,5.0,50.0
643,0.8570793509668815,슬라이드 ZEROVITY 그레이,토앤토,1800.0,638,149,4.7,200.0
644,0.8568570793509669,791 코벤트리 7홀 더비 워커 매트블랙,비에스큐티바이클래시,1500.0,3305,572,4.7,400.0
645,0.8566348077350522,아드리안 스무스 화이트 / 27431100,닥터마틴,2000.0,422,16,4.9,50.0
646,0.8564125361191376,스윗버튼 메리제인 플랫 1.0 HPWWFC402S,슈펜,4400.0,949,73,4.8,200.0
647,0.8561902645032229,WEEJUN HERITAGE LARSON MOC PENNY WINE LTHR BA11010H-000,바스,200.0,49,6,4.5,0.0
648,0.8559679928873083,남성 올리브 테크 오픈 토 슬라이드 - 블랙 / A2227ST,아워 레가시,2100.0,158,11,4.5,50.0
649,0.8557457212713936,하이 앵클라인 슬림토 첼시부츠 3342 [BLACK FG],피렌체 아뜨리에,500.0,587,90,4.8,100.0
650,0.855523449655479,피어슨 블랙 샌들 / 26473001,닥터마틴,700.0,1003,80,4.8,0.0
651,0.8553011780395644,RX 슬라이드 5.0 - 코펜 블루:나이트 스카이:화이트 / L41278100,살로몬,1000.0,56,12,4.8,50.0
652,0.8550789064236497,공용 CROCBAND BK (23SUCL11016),크록스,1700.0,133,31,4.8,100.0
653,0.8548566348077351,여성 라사다 프론트 노트 플랫 슈즈 - 크림 / WFS21LLAS002,헤레우,1800.0,281,4,5.0,50.0
654,0.8546343631918204,플리츠 더비 R22M024 (체스넛스웨이드),로맨틱무브,1400.0,1097,100,4.9,100.0
655,0.8544120915759058,여성 페스카 컷 아웃 샌들 - 블랙 / WFS21PESC001,헤레우,1000.0,98,1,5.0,0.0
656,0.8541898199599911,라운드 토 와이드 미들부츠 412246023 (3.5cm/1color),솔트앤초콜릿,1100.0,601,18,4.9,50.0
657,0.8539675483440765,지제 블랙 043691,버켄스탁,600.0,1119,171,4.8,400.0
658,0.8537452767281618,남성 모놀리스 브러시드 레더 나일론 부츠 - 블랙 / 2UE0073LFRF0002,프라다,500.0,152,0,0.0,0.0
659,0.8535230051122472,타이프라이터 블랙,포스트맨,800.0,184,44,5.0,50.0
660,0.8533007334963325,남성 간치니 로퍼 - 블랙 / 02A8810686084,페라가모,700.0,24,1,4.0,0.0
661,0.8530784618804179,카우하이드 우든 더비슈즈 베지터블 브라운,야세,900.0,165,8,4.6,50.0
662,0.8528561902645032,NBRJCF711B / NB 리바운드 SD5601BK2 (BLACK),뉴발란스,900.0,2074,346,4.8,900.0
663,0.8526339186485886,BELLA MARYJANE FLAT - BLACK,락피쉬웨더웨어,1500.0,1286,121,4.9,300.0
664,0.8524116470326739,중앙절개 와이드 스퀘어토 코만도솔 더비 5701 [BLACK FG],피렌체 아뜨리에,500.0,569,47,4.8,50.0
665,0.8521893754167593,뉴포트 H2 여성 샌들 라이트 베이지,킨,1000.0,126,0,0.0,0.0
666,0.8519671038008446,제이든 DS 블랙 / 30638001,닥터마틴,1700.0,310,0,0.0,0.0
667,0.85174483218493,오드릭 부츠,닥터마틴,600.0,446,2,5.0,50.0
668,0.8515225605690153,WTRD5113 로니 볼륨 첼시부츠 블랙 [245~290MM],위더로드,1300.0,670,66,5.0,100.0
669,0.8513002889531007,캠퍼스 스너프,포스트맨,400.0,80,25,5.0,50.0
670,0.851078017337186,여성 카산드라 플랫 샌들 - 블랙 / 652758BDATT1000,생로랑,900.0,181,1,5.0,0.0
671,0.8508557457212714,WISLEY RIBBON FLAT - ROSE BROWN,락피쉬웨더웨어,2300.0,286,4,5.0,50.0
672,0.8506334741053567,에이젝스 엑스트라 터프 카키 / 27831384,닥터마틴,1500.0,480,13,5.0,50.0
673,0.8504112024894421,라운드 토 청키힐 펌프스 412311001 (6cm/3color),솔트앤초콜릿,1300.0,325,7,5.0,50.0
674,0.8501889308735274,19B502 cream pumps,리플라,1500.0,4701,251,4.6,300.0
675,0.8499666592576128,OnePiece 4hole boots / Horse Leather,골멧,600.0,54,1,5.0,0.0
676,0.8497443876416981,WTRD1112 헌트 3홀 더비슈즈 블랙 [240~290MM],위더로드,900.0,755,129,4.7,300.0
677,0.8495221160257835,버클리 블랙 1017825,버켄스탁,1400.0,671,63,4.8,100.0
678,0.8492998444098688,성인 CROCBAND WHJ (22SUCL11016),크록스,4900.0,4702,618,4.9,2100.0
679,0.8490775727939542,6cm 모던 코만도 페니로퍼 웰즈(CL0042),클레용,800.0,869,177,4.7,300.0
680,0.8488553011780395,[로맨틱무브×노이어]헌트 스트랩 더비 R22H001 (크랙 블랙),로맨틱무브,1000.0,424,17,4.9,50.0
681,0.8486330295621249,공용 CLASSIC BK (23SUCL10001),크록스,3200.0,365,33,4.8,200.0
682,0.8484107579462102,1460 8홀 스무스 그레이 / 27538001,닥터마틴,3600.0,700,37,4.7,50.0
683,0.8481884863302956,여성 인트레치아토 엠보 슬라이드 - 그린 / 690039V1O603708,보테가베네타,700.0,60,1,4.0,0.0
684,0.8479662147143809,큘런,닥터마틴,3300.0,498,40,4.7,100.0
685,0.8477439430984663,WTRD5206 모르간 스퀘어토 레더 첼시부츠 블랙 [245~290MM],위더로드,300.0,252,24,5.0,50.0
686,0.8475216714825516,Washable Unisex Home Office Shoes - Green,프랭클리 슬리핑,800.0,770,171,4.9,300.0
687,0.847299399866637,A15001 QUETZA BLACK/TIRA GRABADA,츄바스코,1000.0,1157,105,4.7,200.0
688,0.8470771282507223,여성 하이드로목  BL(블랙) 컬러 MLW1C2QA1801,머렐,3100.0,792,192,4.8,200.0
689,0.8468548566348078,모카신 로퍼 SIERRA BROWN,레인보우샌들,700.0,499,34,4.7,50.0
690,0.846632585018893,플랫폼 슬리퍼 - 스마일,위글위글,2500.0,1482,94,4.8,200.0
691,0.8464103134029785,빅볼청키 A 그라데이션 클래식 모노그램 NY (Ivory),엠엘비,500.0,34,1,5.0,0.0
692,0.8461880417870637,블레어 블랙 브란도 샌들 24191001,닥터마틴,900.0,5523,820,4.7,500.0
693,0.8459657701711492,단테,닥터마틴,1700.0,444,34,4.7,50.0
694,0.8457434985552345,R.M 001 푼티나 더비슈즈,러프넥,1000.0,1646,169,4.7,300.0
695,0.8455212269393199,엘칸토 남성 소프트 클래식 정장화,엘칸토,2100.0,194,34,5.0,100.0
696,0.8452989553234052,아이언 레인저 8084 - 블랙 하니스,레드윙,1200.0,356,54,4.9,50.0
697,0.8450766837074906,NOIING BY JAMT  TABI19 타비 유니섹스 스티치로퍼,잠트,200.0,248,11,4.7,0.0
698,0.8448544120915759,공용 CLASSIC ALL TERRAIN CLOG WTM (23SUCL206340),크록스,3500.0,559,32,5.0,100.0
699,0.8446321404756613,S130293 AZTEC BLACK/BLACK,츄바스코,1100.0,4608,888,4.8,1500.0
700,0.8444098688597466,CLASSIC 585 첼시부츠_러스틱브라운,블런드스톤,2000.0,421,82,4.9,100.0
701,0.844187597243832,포인티드 토 새틴 스틸레토 펌프스 412211007 (7cm/4colors),솔트앤초콜릿,1600.0,902,30,4.8,50.0
702,0.8439653256279173,2976 벡스 크레이지 호스 다크 브라운 / 27896201,닥터마틴,400.0,392,14,4.7,50.0
703,0.8437430540120027,U팁 더비슈즈 (블랙),에스티코,1600.0,88,6,4.8,50.0
704,0.843520782396088,Most 3Color 청키 뮬 5Cm,마크모크,2500.0,2381,198,4.7,300.0
705,0.8432985107801734,(샤틴안감/기모안감) 라운드 토 리본 플랫  (1cm/5colors),솔트앤초콜릿,1300.0,617,16,4.3,50.0
706,0.8430762391642588,챔피온 스트랩 메리제인(5XM01778E001),케즈,1300.0,641,19,4.9,50.0
707,0.8428539675483441,6.5cm 로버스트 코만도 지퍼 워커 루크(CL0034),클레용,1000.0,1515,110,4.7,200.0
708,0.8426316959324295,DVS TERROR WALKER 2 (ALL LEATHER),데이빗스톤,500.0,1569,104,4.8,50.0
709,0.8424094243165148,르베라 스퀘어 롱부츠 (5cm),사뿐,3200.0,2825,255,4.8,700.0
710,0.8421871527006002,여성 디라 슬라이드 - 커스타드 / WFP22DIRA003,헤레우,400.0,84,1,5.0,0.0
711,0.8419648810846855,WALLABEE BOOT 26155516,클락스,900.0,384,21,4.9,50.0
712,0.8417426094687709,파스텔 첼시 레인부츠 - 3color,락피쉬웨더웨어,1100.0,485,15,5.0,50.0
713,0.8415203378528562,4cm 소가죽 이지라이트 페니로퍼 포든(CR0038),커스텀에이드,2000.0,2187,860,4.8,1000.0
714,0.8412980662369416,여성 레아 발레 플랫 슈즈 - 블랙 / PXBRIF53250LZZ,아페쎄,2200.0,201,0,0.0,0.0
715,0.8410757946210269,세미스퀘어 더비 DEAN_BL,벨룻,400.0,488,120,4.9,50.0
716,0.8408535230051123,프리미엄 라인_남성용 소가죽 페니로퍼 탱크솔 TE906_BLACK,하루타,400.0,128,7,4.4,0.0
717,0.8406312513891976,578 버크 빈티지 더비슈즈,러프넥,900.0,295,5,5.0,50.0
718,0.840408979773283,[빅토리아슈즈 x 키티버니포니] 오다 메리제인 (1049905-NEGRO)(Quatro Universe),빅토리아 슈즈,600.0,738,17,5.0,50.0
719,0.8401867081573683,여성 트리뷰트 플랫 뮬 - 블랙 / 571952BDA001000,생로랑,2000.0,551,6,5.0,50.0
720,0.8399644365414537,남성 4 바 라이트웨이트 솔 첼시 부츠 - 블랙 / MFB187D06257001,톰브라운,700.0,54,2,4.5,0.0
721,0.839742164925539,폴카2 스웨이드 방한 슬리퍼 2-PACK,23.65,11000.0,2491,232,4.7,800.0
722,0.8395198933096244,SECOND.A 볼드쉐입 라운드토 더비슈즈  2NDF2000MGB [BLACK],피렌체 아뜨리에,800.0,945,194,4.9,100.0
723,0.8392976216937097,4cm 스웨이드 모크슈즈 트래비스(CR0070),커스텀에이드,1700.0,147,0,0.0,0.0
724,0.8390753500777951,BEAUTE PLATFORM_SLIPPER_CHESTNUT,마르디 메크르디 슈즈,1600.0,3708,53,4.6,200.0
725,0.8388530784618804,뉴탐페레 집업 부츠 R22M078 (블랙),로맨틱무브,900.0,605,126,4.6,100.0
726,0.8386308068459658,리버 첼시 부츠 R22M097 (체스넛 스웨이드),로맨틱무브,1100.0,660,67,4.7,100.0
727,0.8384085352300511,플라 뮬 하이 클로그 블랙(MUPLH01),리프니,1100.0,157,3,4.7,50.0
728,0.8381862636141365,블러프 스퀘어토 더비 R22M021 (블랙),로맨틱무브,1000.0,294,15,4.9,50.0
729,0.8379639919982218,Canu_Black,요위,100.0,66,8,5.0,0.0
730,0.8377417203823072,WTRD1204 아스터 스퀘어토 4홀 골프 더비슈즈 블랙 [250~290MM],위더로드,900.0,2020,424,4.8,400.0
731,0.8375194487663925,스페이스런 벨크로 슬라이드,라이프워크,800.0,103,4,5.0,50.0
732,0.8372971771504779,여성 로케타 슬링백 T바 로퍼 - 탄 / WFP21ROQU002,헤레우,2000.0,258,14,5.0,50.0
733,0.8370749055345632,4cm 비브람 소가죽 첼시부츠 라피트(CR0045),커스텀에이드,1300.0,4197,958,4.7,800.0
734,0.8368526339186486,마쯔 남성 페니 로퍼 3.5cm LCMD82I111,엘칸토,3400.0,1145,506,4.7,700.0
735,0.8366303623027339,N232USD322 리플 슬라이드 LAVENDER,내셔널지오그래픽,1600.0,189,10,4.8,50.0
736,0.8364080906868193,SEGAL/001Black,알도,1100.0,77,42,4.6,50.0
737,0.8361858190709046,리차드 남성 소가죽 정장화 RICOXC2161MF1,금강,300.0,126,49,4.8,50.0
738,0.83596354745499,남성 앵클 부츠 - 블랙 / S66WU0093P5005T8013,엠엠식스,500.0,28,0,0.0,0.0
739,0.8357412758390753,[나이스고스트클럽 X 슈펜] 슬라이드 AFDU78S61,슈펜,1600.0,676,125,4.9,500.0
740,0.8355190042231607,Western Stitch Studed Clog  [Black Ivory],문선,300.0,230,3,5.0,0.0
741,0.835296732607246,Dive_black,로스트가든,1000.0,372,8,5.0,50.0
742,0.8350744609913314,유니크 캔버스 샌들 Natural,킨,1400.0,159,0,0.0,0.0
743,0.8348521893754167,플랫디자인 슬림 유팁라인 램스킨 스웨이드 페니로퍼 7100-QS [DARK BROWN],피렌체 아뜨리에,700.0,765,67,4.9,100.0
744,0.8346299177595021,[MEN] 트래블 스니커즈 - 블랙 MFF9100RENBLK,헌터,1500.0,112,0,0.0,0.0
745,0.8344076461435874,블레어 FLWR 블랙 하이드로 슬리퍼 / 27785001,닥터마틴,700.0,327,10,5.0,50.0
746,0.8341853745276728,1391 워시콘 소가죽 첼시 부츠 밴타블랙,마이애미프로젝트,900.0,2387,482,4.7,100.0
747,0.8339631029117581,플립플랍 ZEROVITY BIO 샌드베이지,토앤토,1000.0,608,236,4.7,1000.0
748,0.8337408312958435,남성 간치니 오너먼트 로퍼 - 블랙 / 02A515671792,페라가모,800.0,16,1,5.0,0.0
749,0.8335185596799288,루벤 더비 R23M205 (딥 초코),로맨틱무브,1400.0,115,0,0.0,0.0
750,0.8332962880640142,MLW1C2QA1811RS 여성 하이드로목드리프트_로즈아이보리,머렐,1800.0,299,18,5.0,50.0
751,0.8330740164480995,라운드 토 모노 더비 슈즈 [BLACK],드로우핏,1200.0,236,4,5.0,0.0
752,0.8328517448321849,티롤리안 FLCCCF3M04,클라시코,800.0,111,7,4.9,50.0
753,0.8326294732162702,브릭 슬라이드 (L/BROWN),디스커버리 익스페디션,2000.0,127,2,5.0,50.0
754,0.8324072016003556,빅볼청키 LITE SD NY (Cream),엠엘비,1800.0,1411,81,5.0,200.0
755,0.8321849299844409,슬라이더 레오_Off White,다이나핏,2300.0,313,3,5.0,50.0
756,0.8319626583685263,카우하이드 그라벨 첼시부츠 블랙 [VIBRAM],야세,700.0,116,3,5.0,0.0
757,0.8317403867526116,여성 맥시 조던 GG 로퍼 - 카멜 / 431467UKO602588,구찌,400.0,90,2,5.0,0.0
758,0.831518115136697,0591 하바나 소가죽 2홀 모크 슈즈 밴타블랙,마이애미프로젝트,800.0,876,181,4.7,100.0
759,0.8312958435207825,Tera 2Color 베이직 글레디에이터샌들 5cm,마크모크,2300.0,8569,1374,4.8,3600.0
760,0.8310735719048677,2976 앰배서더,닥터마틴,1900.0,205,17,4.9,0.0
761,0.8308513002889532,뉴탐페레 첼시 부츠 R17M077 (블랙 스웨이드),로맨틱무브,700.0,1100,136,4.9,100.0
762,0.8306290286730384,Hema - Blanc (Cuir),흐꺙,0.0,40,0,0.0,0.0
763,0.8304067570571239,WISLEY RIBBON FLAT - STEEL GREY,락피쉬웨더웨어,400.0,145,8,4.5,0.0
764,0.8301844854412092,중앙절개 스퀘어토 스웨이드 워커솔 첼시부츠 5706-QS [ASH BEIGE],피렌체 아뜨리에,300.0,205,13,5.0,50.0
765,0.8299622138252946,Brix,로스트가든,200.0,359,100,4.8,50.0
766,0.8297399422093799,챔피온 스트랩 메리제인(5XM01778E920),케즈,2000.0,1214,34,5.0,100.0
767,0.8295176705934653,캠퍼스 다크 브라운,포스트맨,400.0,93,20,4.8,0.0
768,0.8292953989775506,남 블랙 노리치 슬리퍼 YM00361 BDS,캘빈클라인 진,1300.0,128,3,5.0,50.0
769,0.829073127361636,안사 픽스 슬라이드 3023761-004,언더아머,1200.0,115,26,4.8,50.0
770,0.8288508557457213,남성 고미노 스웨이드 드라이빙 슈즈 - 브라운 / XXM64C00640RE0S818,토즈,0.0,20,1,5.0,0.0
771,0.8286285841298067,NBP7CS216B / ML574KW2 (BROWN),뉴발란스,2900.0,144,0,0.0,0.0
772,0.828406312513892,슬릿 스트레이트팁 더비슈즈 (블랙),에스티코,500.0,37,4,5.0,50.0
773,0.8281840408979774,오피스 샌들 레더 블랙 549,야세,900.0,7335,1813,4.7,2800.0
774,0.8279617692820627,단테,닥터마틴,1400.0,326,29,4.8,50.0
775,0.8277394976661481,1461 아몬드 베이지 스웨이드 / 27651250,닥터마틴,700.0,265,5,5.0,0.0
776,0.8275172260502334,GT CLOG (지티 클로그) 탄(UO123EMU20),엄브로,700.0,42,0,0.0,0.0
777,0.8272949544343188,WISLEY MARYJANE - LIME,락피쉬웨더웨어,400.0,133,3,4.7,0.0
778,0.8270726828184041,남성 ATWELLS AVE 부츠 블랙_TB0A43UN0151,팀버랜드,1000.0,198,5,5.0,50.0
779,0.8268504112024895,뉴 빈티지 더비 R22M011 (크랙 브라운),로맨틱무브,800.0,423,43,4.9,50.0
780,0.8266281395865748,플립플랍 ZEROVITY BIO 스톤그레이,토앤토,1600.0,1913,426,4.8,1700.0
781,0.8264058679706602,1891 채터누가 소가죽 홀스빗 블로퍼 밴타블랙,마이애미프로젝트,700.0,1449,263,4.7,300.0
782,0.8261835963547455,WTRD1114-1 스완 4홀 더비슈즈 화이트 [250~290MM],위더로드,700.0,1064,147,4.8,200.0
783,0.8259613247388309,1461 가드,닥터마틴,2900.0,432,9,4.8,50.0
784,0.8257390531229162,1460 8홀 가우초 브라운 / 11822203,닥터마틴,2100.0,1760,230,4.8,100.0
785,0.8255167815070016,여성 트라이앵글 로고 레더 슬라이드 - 블랙 / 1XX627F010053F0002,프라다,1200.0,191,0,0.0,0.0
786,0.8252945098910869,NBRJCS405I / NB 리바운드 SD5601IV2 (IVORY),뉴발란스,1000.0,2121,462,4.8,1300.0
787,0.8250722382751723,DESERT ROCK M 26162704,클락스,900.0,48,3,4.3,0.0
788,0.8248499666592576,빅토리아 쿵푸 베일라리나 로나 (1080110-CRUDO),빅토리아 슈즈,700.0,1174,46,4.8,100.0
789,0.824627695043343,여성 4 스티치 하이힐 로퍼 - 블랙 / S58WR0105P3753T8013,메종 마르지엘라,100.0,10,0,0.0,0.0
790,0.8244054234274283,Dex_db,로스트가든,500.0,563,140,4.9,50.0
791,0.8241831518115137,그리폰 블랙 브란도 / 27860001,닥터마틴,1000.0,268,4,5.0,50.0
792,0.823960880195599,제이든 II 모노,닥터마틴,700.0,898,22,4.8,50.0
793,0.8237386085796844,[야세X한국타이어] 제로 스퀘어 더비,야세,600.0,1028,216,4.7,100.0
794,0.8235163369637697,[리뉴얼] 라운드토 베이직 첼시부츠 9703 [BLACK FG],피렌체 아뜨리에,1100.0,1240,533,4.8,50.0
795,0.8232940653478551,여성 FF 로고 슬라이드 - 라이트 블루 / 8R8136AE7TF18TF,펜디,500.0,68,0,0.0,0.0
796,0.8230717937319404,여성 CLASSIC PLATFORM CLOG W BK (22SWCL206750),크록스,3500.0,3197,109,4.9,300.0
797,0.8228495221160258,모던 스트레이트팁 더비 (7CM) (블랙),에스티코,900.0,47,3,5.0,50.0
798,0.8226272505001111,모 플립플랍 (블랙),모 스포츠,1000.0,8648,5779,4.7,2900.0
799,0.8224049788841965,WTRD1102 데미안 4홀 더비슈즈 매트블랙 [240~300mm],위더로드,1100.0,2926,832,4.5,400.0
800,0.8221827072682818,여성 데님 슬라이드 - 블루 / 5XX5543L6LF0008,미우미우,800.0,83,0,0.0,0.0
801,0.8219604356523672,길라나 맥스 페이턴트 블랙 / 27788001,닥터마틴,1000.0,380,3,5.0,50.0
802,0.8217381640364525,제이든 하네스,닥터마틴,1000.0,258,1,5.0,0.0
803,0.8215158924205379,여성 카베르사 샌들 - 블랙 / WFR22CABE001,헤레우,600.0,152,1,5.0,0.0
804,0.8212936208046232,7cm 라텍스 플레인토 옥스포드 더비 구두(CL0021),클레용,800.0,408,61,4.8,200.0
805,0.8210713491887086,라운드 토 미들부츠 412246011 (5.5cm/2color),솔트앤초콜릿,2000.0,1136,38,4.8,100.0
806,0.8208490775727939,CLASSIC #1609 첼시부츠_엔틱브라운,블런드스톤,900.0,146,10,4.9,50.0
807,0.8206268059568793,텐션 (BLACK),디스커버리 익스페디션,1400.0,6300,2535,4.9,5800.0
808,0.8204045343409646,그리폰 블랙 쿼드 샌들 / 25720001,닥터마틴,1300.0,6502,842,4.7,700.0
809,0.82018226272505,4cm 스웨이드 페니로퍼 피어슨(CR0047BK),커스텀에이드,1800.0,1386,115,4.7,600.0
810,0.8199599911091353,545 밀라 엔지니어 부츠 블랙,러프넥,300.0,607,10,4.8,50.0
811,0.8197377194932207,드리프터 라인즈(1SM01942E920),휠라,1800.0,286,31,4.5,100.0
812,0.819515447877306,남성 시티 고미노 스웨이드 드라이빙 슈즈 - 블랙 / XXM42C00050RE0B999,토즈,1100.0,61,7,5.0,50.0
813,0.8192931762613914,Super Musinsa Edition,마크모크,2400.0,4453,300,4.8,1000.0
814,0.8190709046454768,뉴 수웰  R17M000 (블랙),로맨틱무브,400.0,219,82,4.8,50.0
815,0.8188486330295621,Storm 2Color 첼시부츠 5Cm,마크모크,1000.0,2402,67,4.8,200.0
816,0.8186263614136475,베이직 캐주얼 몰딩 왈라비 BYSL79A52,슈펜,4000.0,1842,410,4.7,600.0
817,0.8184040897977328,아드리안 모노,닥터마틴,1600.0,482,14,4.8,50.0
818,0.8181818181818182,Molko 45 Cuban boot in Calfsuede Tan,길프,200.0,80,3,5.0,0.0
819,0.8179595465659035,다우너 로퍼 R21M041 (FG 블랙),로맨틱무브,900.0,838,164,4.8,100.0
820,0.8177372749499889,4cm 소가죽 스퀘어토 첼시부츠 오티스(CR0031),커스텀에이드,900.0,2949,762,4.8,400.0
821,0.8175150033340742,6인치 목토 8847 - 블랙 체리 엑스칼리버,레드윙,800.0,106,4,5.0,0.0
822,0.8172927317181596,여성 레더 슬라이드 - 브라운 / XXW05G0EM10RNLC811,토즈,1100.0,59,0,0.0,0.0
823,0.8170704601022449,조지 II,닥터마틴,1000.0,104,2,5.0,0.0
824,0.8168481884863303,슈퍼 디스커버리 뮬 (MUSTARD),디스커버리 익스페디션,1900.0,527,66,4.9,100.0
825,0.8166259168704156,여성 발레리나 타비 플랫 슈즈 - 자바 / S58WZ0042PR058T2186,메종 마르지엘라,300.0,77,0,0.0,0.0
826,0.816403645254501,Preppy mary-jane(Deep sleep)_OK1DX23005BLK,아카이브앱크,200.0,72,0,0.0,0.0
827,0.8161813736385863,8065 II 벡스,닥터마틴,1800.0,272,0,0.0,0.0
828,0.8159591020226717,샨티 슬라이드 Black Iris,킨,1300.0,229,33,4.9,50.0
829,0.815736830406757,슬릿 와이드 로퍼 R23M001 (웜옐로우 스웨이드),로맨틱무브,1700.0,140,0,0.0,0.0
830,0.8155145587908424,NS98N11S 리커버리 슬라이드 EX,노스페이스,2800.0,351,65,4.8,100.0
