순위,상품명,브랜드명,url,조회수,좋아요,구매후기 개수,평점,누적판매량(1년)
1531위,무궁화 긴팔 티셔츠_화이트,로맨틱크라운,https://www.musinsa.com/app/goods/2798361?loc=goods_rank,700회 이상,350,후기 7개 보기,5,50개 이상
1532위,메쉬 니트 후디 [딥레드],에이이에이이,https://www.musinsa.com/app/goods/2788804?loc=goods_rank,2.6천 회 이상,253,후기 18개 보기,4.9,50개 이상
1533위,G-SS-22-007_그래픽반팔티_(5color),제네럴웍스,https://www.musinsa.com/app/goods/2580693?loc=goods_rank,,5,후기 3개 보기,5,50개 미만
1534위,야숙 바시티 피그먼트 스웨트셔츠 토마토,트래블,https://www.musinsa.com/app/goods/2053271?loc=goods_rank,1.6천 회 이상,236,후기 24개 보기,4.6,
1535위,RUNNING RETRIEVER HOODIE [MELANGE GRAY],리트리버클럽,https://www.musinsa.com/app/goods/2997418?loc=goods_rank,600회 이상,244,후기 0개,평점 0점,50개 미만
1536위,램스울 크루넥 오버니트(다크어스),테이크이지,https://www.musinsa.com/app/goods/2709748?loc=goods_rank,4.4천 회 이상,"2,698",후기 384개 보기,4.8,1.8천 개 이상
1537위,빅트위치 풀오버 니트 그린,리,https://www.musinsa.com/app/goods/3018058?loc=goods_rank,1000회 이상,171,후기 2개 보기,5,50개 미만
1538위,[쿨탠다드] 릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],무신사 스탠다드,https://www.musinsa.com/app/goods/1388775?loc=goods_rank,4.7천 회 이상,"15,010","후기 11,521개 보기",4.9,2.8만 개 이상
1539위,(23SS) [ONEMILE WEAR] SMALL ARCH TEE WHITE,예일,https://www.musinsa.com/app/goods/2461187?loc=goods_rank,3.3천 회 이상,"4,524","후기 1,275개 보기",4.8,5천 개 이상
1540위,CROPPED HAIRY KNIT - LIGHT GRAY,노매뉴얼,https://www.musinsa.com/app/goods/2684354?loc=goods_rank,1.3만 회 이상,"4,972",후기 210개 보기,4.9,900개 이상
1541위,게코 후디,영월정션,https://www.musinsa.com/app/goods/2419857?loc=goods_rank,,28,후기 2개 보기,5,
1542위,Stripe Round Knitwear - 3 COL,어반드레스,https://www.musinsa.com/app/goods/2911379?loc=goods_rank,1.1만 회 이상,"1,732",후기 149개 보기,4.7,600개 이상
1543위,[패키지] [UNISEX] 45수 특양면 옆트임 오버핏 반팔티 (화이트/블랙),티아즈,https://www.musinsa.com/app/goods/572126?loc=goods_rank,1.5천 회 이상,"1,797","후기 1,419개 보기",4.6,600개 이상
1544위,(23SS) UNIVERSITY DAN CREWNECK BLACK,예일,https://www.musinsa.com/app/goods/2328146?loc=goods_rank,6.1천 회 이상,"2,960",후기 336개 보기,4.9,1.8천 개 이상
1545위,스트럭처드 오버사이즈 스웨트셔츠 [미디엄 그레이],무신사 스탠다드,https://www.musinsa.com/app/goods/2664733?loc=goods_rank,1.5천 회 이상,577,후기 227개 보기,4.9,600개 이상
1546위,커스텀핏 옥스포드 셔츠 - 블루,폴로 랄프 로렌,https://www.musinsa.com/app/goods/1706634?loc=goods_rank,8.3천 회 이상,"10,775","후기 1,506개 보기",4.9,3천 개 이상
1547위,243801 코튼 져지 크루넥 3pcs 패키지,지오다노,https://www.musinsa.com/app/goods/1648578?loc=goods_rank,5.9천 회 이상,"2,333","후기 3,040개 보기",4.8,5.6천 개 이상
1548위,23 네이처 반팔 티셔츠 화이트,피버타임,https://www.musinsa.com/app/goods/3141407?loc=goods_rank,,52,후기 0개,평점 0점,
1549위,베츠 어센틱 맨투맨 챠콜,이벳필드,https://www.musinsa.com/app/goods/2867288?loc=goods_rank,8.7천 회 이상,613,후기 53개 보기,4.8,300개 이상
1550위,라인 더기 반팔티 - White,키크,https://www.musinsa.com/app/goods/1333690?loc=goods_rank,100회 이상,47,후기 16개 보기,4.9,
1551위,(우디) 자수 케이블 스웨터_SPKWD12C02,스파오,https://www.musinsa.com/app/goods/2963991?loc=goods_rank,1.9천 회 이상,345,후기 9개 보기,5,100개 이상
1552위,S/S AUTHENTIC LOGO TEE 화이트,커버낫,https://www.musinsa.com/app/goods/3041165?loc=goods_rank,1.3만 회 이상,"2,320",후기 48개 보기,4.9,600개 이상
1553위,오프로드 메쉬 롱슬리브 레드,덕다이브,https://www.musinsa.com/app/goods/2568228?loc=goods_rank,3.1천 회 이상,"4,329",후기 191개 보기,4.8,600개 이상
1554위,링클프리 GNRL 클래식 셔츠 [BLUE] / WBC1L03509,제너럴아이디어,https://www.musinsa.com/app/goods/2846683?loc=goods_rank,1.8천 회 이상,251,후기 4개 보기,5,50개 이상
